, unit--timestamp[ms],bma280_x[mg],bma280_y[mg],bma280_z[mg],bmg160_x[mDeg],bmg160_y[mDeg],bmg160_z[mDeg],bmi160_a_x[mg],bmi160_a_y[mg],bmi160_a_z[mg],bmi160_g_x[mDeg],bmi160_g_y[mDeg],bmi160_g_z[mDeg],bmm150_x[microT],bmm150_y[microT],bmm150_z[microT],bmm150_res,bme280_temp[mDeg],bme280_press[Pa],bme280_hum[rh],max44009_bright[mLux],Class
3264,682800,7,169,1041,488,-1037,366,-28,126,1052,854,-549,427,-53,-73,5,6097,34070,100867,30,198720,1
3265,683000,-13,136,1041,-366,-1098,-305,-71,111,1048,0,-610,-122,-58,-73,5,6097,34070,100869,30,200160,1
3266,683200,7,103,1035,366,-976,-732,-42,79,1031,305,-488,-427,-62,-74,6,6097,34070,100867,30,201600,1
3267,683400,-7,132,1070,-122,488,-793,-41,105,1051,-61,1037,-427,-66,-74,6,6098,34070,100869,30,204480,1
3268,683600,3,183,1066,-305,122,-610,-50,134,1042,488,610,-427,-68,-73,7,6099,34070,100869,30,205920,1
3269,683800,1,177,1064,122,-122,-1403,-47,116,1079,-61,305,-1159,-72,-72,7,6098,34070,100869,30,207360,1
3270,684000,5,115,1070,-366,-366,-488,-41,85,1039,-427,244,-183,-73,-72,9,6098,34070,100869,30,207360,1
3271,684200,7,144,1048,-122,-183,61,-21,104,1043,122,305,305,-76,-71,11,6098,34070,100869,30,208800,1
3272,684400,-41,152,1060,-366,793,610,-106,125,1118,976,793,671,-77,-70,11,6097,34070,100869,30,208800,1
3273,684600,-7,125,1080,-793,305,61,-81,105,1077,488,610,-122,-80,-68,14,6098,34070,100867,30,210240,1
3274,684800,5,152,1058,-854,183,-610,-46,86,1031,-671,915,-305,-83,-65,16,6097,34070,100867,30,211680,1
3275,685000,-11,142,1035,-549,61,244,-65,95,1079,-244,366,427,-85,-65,19,6099,34070,100869,30,205920,1
3276,685200,-5,150,1066,-122,427,-366,-45,109,1063,427,1037,183,-87,-64,21,6097,34070,100869,30,204480,1
3277,685400,7,138,1035,366,-610,732,-61,111,1035,1098,-244,915,-87,-61,25,6096,34070,100869,30,203040,1
3278,685600,-11,152,1064,122,-1342,793,-86,120,1074,732,-976,976,-88,-60,28,6097,34070,100870,30,203040,1
3279,685800,-15,128,1031,-122,-976,-976,-92,96,1050,488,-610,-793,-88,-58,29,6097,34070,100870,30,207360,1
3280,686000,5,138,1066,183,-488,-1220,-29,140,1037,732,-61,-976,-87,-57,33,6098,34070,100870,30,208800,1
3281,686200,-37,205,1070,244,244,-1281,-67,121,1014,1647,671,-1220,-85,-54,36,6097,34070,100869,30,208800,1
3282,686400,5,132,1052,183,0,-610,-83,136,1100,732,122,-183,-85,-53,37,6098,34070,100869,30,208800,1
3283,686600,3,130,1056,183,-488,244,-59,119,1052,610,122,488,-85,-51,40,6098,34070,100869,30,208800,1
3284,686800,7,97,1021,122,-732,244,-40,102,1032,610,-244,549,-84,-49,41,6097,34070,100867,30,208800,1
3285,687000,5,136,1064,-915,244,-549,-21,99,1054,-488,854,-244,-83,-46,45,6096,34070,100866,30,207360,1
3286,687200,-19,138,1083,305,488,122,-60,111,1075,1098,1037,305,-82,-43,47,6097,34070,100866,30,207360,1
3287,687400,-52,166,1066,366,-488,-854,-103,113,1074,671,-122,-793,-81,-39,50,6097,34070,100866,30,207360,1
3288,687600,-13,142,1060,305,-671,-1953,-83,117,1059,427,-244,-1708,-78,-36,52,6098,34070,100865,30,205920,1
3289,687800,7,119,1050,-427,-976,-2319,-23,95,1030,61,-427,-1953,-74,-34,54,6096,34070,100865,30,204480,1
3290,688000,3,148,1035,61,-1037,122,-51,117,1039,671,-549,305,-72,-32,55,6098,34070,100864,30,203040,1
3291,688200,5,156,1048,-610,-793,671,-34,89,1035,488,122,976,-69,-28,56,6098,34070,100864,30,200160,1
3292,688400,-11,164,1056,610,-427,1892,-68,120,1059,-61,0,2014,-66,-24,57,6098,34070,100865,30,197280,1
3293,688600,-5,148,1070,61,244,671,-51,114,1057,366,671,793,-62,-21,56,6098,34070,100865,30,192960,1
3294,688800,-15,156,1046,-793,244,-305,-76,105,1061,-427,549,-183,-58,-17,55,6096,34070,100867,30,188640,1
3295,689000,0,164,1062,-305,-732,-305,-84,122,1063,-61,-183,-183,-56,-15,52,6099,34070,100867,30,185760,1
3296,689200,-29,138,1058,-61,-183,1037,-93,103,1047,549,122,1159,-52,-12,50,6098,34070,100866,30,184320,1
3297,689400,-3,160,1046,-122,366,1770,-65,119,1060,305,915,2136,-51,-10,46,6098,34070,100866,30,182880,1
3298,689600,-3,164,1078,305,-549,854,-69,96,1053,183,-244,915,-50,-5,41,6096,34070,100866,30,180720,1
3299,689800,-7,113,1048,427,-488,-61,-73,117,1050,732,-366,183,-49,-4,39,6098,34070,100866,30,177840,1
3300,690000,-37,152,1082,122,-671,-671,-77,117,1051,305,-244,-549,-48,-1,33,6099,34070,100867,30,175680,1
3301,690200,-1,109,1066,305,-305,-1342,-70,93,1054,854,-183,-1159,-48,1,29,6097,34070,100867,30,174240,1
3302,690400,-9,171,1056,122,-1708,-1281,-71,118,1057,549,-1220,-1037,-50,3,25,6098,34070,100866,30,173520,1
3303,690600,5,105,1054,244,-1098,-1892,-50,104,1050,793,-549,-1586,-50,5,22,6100,34070,100866,30,172800,1
3304,690800,-3,101,1048,0,-1281,-1892,-44,74,1039,427,-488,-1586,-53,7,19,6099,34070,100866,30,170640,1
3305,691000,9,125,1041,671,-732,-1098,-26,113,1046,1281,-305,-854,-55,7,13,6098,34070,100866,30,167040,1
3306,691200,7,103,1050,61,61,-1098,-18,103,1031,427,793,-671,-59,10,11,6099,34070,100867,30,163440,1
3307,691400,5,144,1027,366,366,-122,-29,115,1056,427,1037,122,-61,10,7,6097,34070,100867,30,161280,1
3308,691600,-9,152,1093,-244,122,671,-73,122,1069,0,732,854,-66,13,4,6098,34070,100867,30,159840,1
3309,691800,-15,140,1046,244,488,2197,-81,124,1047,488,1220,2441,-69,12,2,6099,34070,100866,30,157680,1
3310,692000,1,126,1056,-305,305,1831,-59,103,1060,610,854,2136,-73,14,0,6097,34070,100866,30,156240,1
3311,692200,5,142,1035,-610,-549,549,-34,107,1033,-244,-122,732,-78,15,-1,6099,34070,100867,30,153360,1
3312,692400,7,109,1035,0,0,1220,-36,100,1012,427,732,1464,-83,16,-3,6098,34070,100869,30,152640,1
3313,692600,-7,152,1046,-427,671,1159,-45,102,1052,244,1281,1281,-86,17,-3,6097,34070,100867,30,151200,1
3314,692800,-1,148,1023,305,-244,1831,-49,128,1046,549,61,1892,-92,17,-4,6097,34070,100866,30,148320,1
3315,693000,-9,140,1048,61,-244,610,-62,105,1047,366,366,671,-94,18,-4,6098,34070,100865,30,147600,1
3316,693200,-7,169,1050,-366,-183,-915,-57,124,1043,183,488,-976,-99,18,-2,6098,34070,100866,30,146880,1
3317,693400,-1,150,1080,183,-122,-122,-60,110,1068,427,366,122,-104,19,0,6099,34070,100866,30,144720,1
3318,693600,-1,185,1035,732,-244,-1037,-62,109,1056,854,366,-854,-108,20,1,6099,34060,100867,30,144000,1
3319,693800,-1,117,1041,244,-732,-1403,-49,103,1039,610,-183,-1220,-112,19,5,6097,34060,100866,30,144720,1
3320,694000,-42,160,1044,671,-732,-61,-79,112,1055,1220,-244,122,-115,20,7,6097,34060,100867,30,146160,1
3321,694200,-27,166,1072,610,-488,244,-81,127,1064,976,-61,366,-119,20,11,6099,34060,100866,30,147600,1
3322,694400,-13,150,1072,549,-366,61,-52,122,1066,793,61,305,-122,21,15,6096,34060,100866,30,149760,1
3323,694600,-23,128,1056,610,-854,-488,-83,109,1039,732,-366,-61,-125,22,19,6100,34060,100867,30,151200,1
3324,694800,-35,152,1058,488,-488,-305,-90,117,1072,1281,-122,-61,-128,22,24,6099,34060,100867,30,150480,1
3325,695000,-33,195,1056,427,-122,-610,-84,125,1052,732,244,-183,-131,22,28,6099,34060,100867,30,151920,1
3326,695200,-11,119,1037,-366,-244,-1281,-58,108,1064,-183,366,-976,-135,23,34,6098,34070,100867,30,154800,1
3327,695400,-5,130,1050,-610,-854,-976,-49,125,1050,-183,-366,-915,-138,25,41,6097,34060,100869,30,155520,1
3328,695600,11,150,1011,427,-488,183,-46,111,1012,793,-61,305,-139,25,48,6098,34060,100869,30,156240,1
3329,695800,5,150,1027,488,183,1037,-34,120,1052,915,610,1342,-140,28,57,6097,34060,100870,30,156240,1
3330,696000,0,146,1060,488,-793,2807,-57,139,1049,793,-122,3173,-139,29,66,6098,34060,100869,30,157680,1
3331,696200,-1,115,1064,-244,-1403,1586,-67,124,1039,0,-793,1708,-134,32,76,6096,34060,100869,30,159120,1
3332,696400,1,167,1054,427,-793,-610,-59,125,1036,732,-366,-549,-130,36,83,6097,34060,100869,30,161280,1
3333,696600,5,126,1058,671,-915,-1159,-60,119,1048,1098,-488,-793,-125,38,93,6097,34060,100869,30,164880,1
3334,696800,31,191,994,61,-488,-122,-12,174,1015,-61,488,-61,-118,39,99,6098,34060,100869,30,167760,1
3335,697000,76,101,1039,732,-2014,-1281,7,78,1077,732,-1525,-1159,-110,41,105,6098,34060,100869,30,169920,1
3336,697200,7,142,1025,427,-671,-427,-51,111,1044,549,-183,-427,-101,41,112,6095,34060,100869,30,172080,1
3337,697400,-1,144,1037,549,-488,-610,-71,129,1052,1098,-61,-305,-92,42,115,6096,34060,100869,30,174960,1
3338,697600,-1,152,1080,-183,-61,122,-73,132,1081,183,488,305,-82,43,117,6099,34060,100870,30,177840,1
3339,697800,3,152,1050,-305,366,854,-55,117,1047,244,854,976,-73,43,119,6098,34060,100870,30,181440,1
3340,698000,-5,160,1052,-305,-488,732,-80,126,1077,122,-122,915,-63,42,119,6098,34060,100870,30,185760,1
3341,698200,1,164,1060,-122,-244,488,-60,131,1041,61,244,793,-55,42,116,6097,34060,100870,30,190080,1
3342,698400,5,140,1035,-549,122,549,-43,122,1057,61,488,854,-48,41,112,6098,34060,100871,30,194400,1
3343,698600,5,140,1044,-305,122,1220,-43,114,1037,61,732,1342,-42,40,106,6095,34060,100871,30,197280,1
3344,698800,5,156,1031,-122,-671,732,-47,138,1016,244,-305,915,-37,39,102,6098,34060,100871,30,200160,1
3345,699000,5,111,1048,-122,-366,244,-46,103,1042,427,122,427,-37,36,97,6097,34060,100870,30,200160,1
3346,699200,5,183,1042,61,-732,1037,-41,144,1043,610,-305,1159,-37,36,93,6095,34060,100867,30,200160,1
3347,699400,9,183,1013,-854,-915,5981,-34,166,1027,-366,-549,6286,-38,34,89,6097,34060,100867,30,203040,0
3348,699600,212,263,1046,1708,-2807,14648,154,114,936,2197,-2014,15319,-37,33,85,6098,34060,100870,30,208800,0
3349,699800,-56,121,871,-1647,427,18493,-204,94,1192,-1037,488,18737,-39,32,82,6099,34060,100870,30,214560,3
3350,700000,-56,183,1123,-793,2990,22094,-91,159,1050,-549,3479,22521,-42,32,75,6101,34060,100870,30,223200,3
3351,700200,0,179,1011,-732,1892,23071,-70,147,1025,-488,2502,23254,-43,32,71,6100,34060,100870,30,239040,3
3352,700400,-64,187,1080,-1770,3906,22033,-111,116,1094,-1159,4333,22338,-44,32,65,6099,34060,100870,30,252000,3
3353,700600,-19,154,1031,1098,2136,23986,-44,119,1045,915,2685,24230,-44,34,58,6099,34060,100870,30,263520,3
3354,700800,0,154,1044,-549,2746,21667,-25,146,1070,-427,3234,22033,-44,36,52,6097,34060,100871,30,272160,3
3355,701000,5,181,1064,-1037,2746,20507,-44,138,1050,-488,3356,20690,-43,36,44,6097,34060,100871,30,283680,3
3356,701200,9,156,1017,244,1831,18493,-39,122,999,976,2136,18798,-43,35,37,6097,34060,100871,30,295200,3
3357,701400,-1,191,1060,488,3051,15563,-53,120,1060,793,3234,15869,-43,35,29,6095,34060,100871,30,303840,3
3358,701600,-31,150,1046,-732,3295,16601,-95,127,1057,-427,3723,16784,-45,35,21,6099,34060,100872,30,312480,3
3359,701800,-9,169,1029,-1098,2563,17089,-59,121,1002,-549,3295,17272,-49,33,12,6097,34060,100871,30,318240,3
3360,702000,7,130,1089,-244,2136,18371,-58,149,1059,-122,2868,18615,-52,31,5,6097,34060,100871,30,322560,3
3361,702200,-17,136,1082,-1281,1464,18066,-81,123,1064,-671,2197,18432,-58,31,-4,6096,34060,100870,30,324000,3
3362,702400,9,144,976,549,1892,18981,-53,91,1008,610,2136,19165,-63,30,-9,6096,34060,100870,30,319680,3
3363,702600,-31,167,1089,-1281,2502,18920,-101,158,1104,-976,3234,19226,-69,32,-17,6097,34060,100870,30,313920,3
3364,702800,5,146,1044,-305,671,18066,-92,144,1049,366,1464,18371,-74,34,-21,6096,34060,100866,30,302400,3
3365,703000,-44,210,1148,122,2929,18310,-85,111,1055,-61,3479,18615,-79,36,-26,6095,34060,100866,30,286560,3
3366,703200,-7,179,1033,305,1586,18188,-68,137,1029,732,2197,18371,-84,39,-29,6097,34060,100866,30,277920,3
3367,703400,3,144,1039,-61,671,15319,-73,143,1040,244,1220,15441,-88,41,-33,6097,34060,100871,30,270720,3
3368,703600,-5,125,1068,-366,854,13122,-69,116,1052,-122,1586,13244,-91,43,-36,6097,34060,100871,30,257760,0
3369,703800,5,167,1035,-610,244,11169,-51,116,1016,61,793,11413,-93,46,-39,6095,34060,100867,30,249120,0
3370,704000,-25,119,1054,-793,549,9216,-86,117,1073,-549,854,9338,-95,48,-41,6098,34060,100869,30,240480,0
3371,704200,-9,125,1039,-488,183,5310,-79,106,1038,-61,610,5493,-99,50,-44,6097,34060,100869,30,197280,0
3372,704400,-1,144,1054,122,793,3784,-47,106,1053,427,1403,3967,-101,51,-44,6095,34060,100869,30,194400,1
3373,704600,1,148,1052,183,183,3601,-44,135,1040,549,427,3723,-102,52,-47,6097,34060,100869,30,180000,1
3374,704800,5,128,1033,-488,-549,1953,-39,131,1040,-61,-61,2258,-107,53,-48,6098,34060,100869,30,171360,1
3375,705000,-7,148,1054,-61,-488,2014,-68,131,1056,366,0,2319,-109,54,-50,6098,34050,100869,30,164160,1
3376,705200,-9,158,1078,-305,-183,1647,-75,124,1080,122,183,1770,-113,53,-49,6098,34060,100869,30,124560,1
3377,705400,3,177,1031,-183,-61,488,-51,139,1037,244,610,549,-117,52,-49,6101,34050,100869,30,86040,1
3378,705600,0,148,1029,-427,-549,549,-69,110,1044,61,0,732,-119,52,-48,6097,34050,100869,30,73440,1
3379,705800,-3,181,1027,122,-488,1281,-60,121,1057,976,-122,1464,-123,51,-47,6096,34060,100869,30,72720,1
3380,706000,-31,193,1064,183,-488,1770,-91,133,1098,61,183,2014,-127,50,-47,6097,34060,100869,30,75600,1
3381,706200,1,162,1044,671,-244,1708,-45,137,1038,1281,366,1708,-128,48,-45,6097,34060,100869,30,76320,1
3382,706400,5,191,1068,610,-366,5615,-54,166,1062,1159,-61,5737,-132,48,-45,6098,34060,100869,30,74880,0
3383,706600,3,203,1050,-427,1525,11718,-58,159,1066,0,2075,11840,-134,46,-41,6097,34060,100869,30,73800,0
3384,706800,-37,189,1085,-427,1892,16235,-81,159,1069,0,2502,16601,-137,46,-39,6098,34050,100869,30,72000,3
3385,707000,-48,183,1082,-1159,2258,17639,-90,128,1072,-793,2990,17944,-140,46,-35,6098,34060,100870,30,66600,3
3386,707200,-9,185,1009,-488,1708,18066,-63,133,1021,-183,2441,18432,-142,44,-32,6097,34050,100870,30,64080,3
3387,707400,-5,210,1058,-793,2624,20446,-46,158,1076,-427,2990,20385,-145,44,-28,6097,34050,100870,30,67320,3
3388,707600,9,146,1074,0,1098,19348,-50,150,1063,0,1831,19470,-147,45,-22,6097,34060,100869,30,69480,3
3389,707800,13,193,1019,671,2319,17517,-29,116,1042,427,2929,17761,-148,46,-16,6098,34060,100869,30,71280,3
3390,708000,7,156,1017,610,2746,17578,-39,128,1019,915,3051,17700,-149,47,-8,6098,34060,100869,30,72360,3
3391,708200,-52,152,1048,-976,1342,16296,-157,201,1187,183,1953,16418,-149,49,-2,6098,34060,100869,30,72360,3
3392,708400,-56,158,1060,-549,0,12939,-131,123,1118,-244,793,13061,-149,49,5,6098,34060,100867,30,72000,0
3393,708600,-173,187,1220,-2197,2807,12145,-122,137,1139,-2075,3479,12451,-148,50,12,6097,34060,100869,30,71280,0
3394,708800,-42,125,996,-305,854,7507,-90,107,991,61,1342,7629,-145,50,18,6098,34060,100867,30,71280,0
3395,709000,5,142,1023,-366,-915,5371,-64,151,1112,122,-305,5676,-144,50,23,6096,34060,100869,30,71640,0
3396,709200,44,162,1042,-122,305,10986,4,157,1003,366,610,10681,-143,49,27,6097,34050,100869,30,73080,0
3397,709400,-9,246,1048,-366,2624,18920,-61,162,1059,122,3356,19226,-140,50,33,6097,34050,100869,30,74520,3
3398,709600,76,164,972,-732,1770,20568,35,144,973,183,1831,20812,-139,51,37,6097,34050,100869,30,76320,3
3399,709800,5,193,1054,-854,1831,20690,-44,168,1079,-366,2380,20935,-134,52,41,6097,34050,100870,30,78120,3
3400,710000,-31,199,1062,-549,2807,21240,-90,133,1051,-366,3356,21606,-134,56,46,6098,34050,100870,30,82440,3
3401,710200,-13,167,1062,-244,2502,21118,-78,140,1074,549,2929,21423,-131,60,52,6098,34050,100869,30,82800,3
3402,710400,0,162,1039,-366,1770,19287,-63,123,1034,-244,2380,19531,-128,65,57,6098,34050,100869,30,97200,3
3403,710600,5,203,1052,-1037,1464,19531,-63,163,1061,-671,2014,19775,-123,70,62,6098,34050,100870,30,101520,3
3404,710800,13,136,1048,-427,1342,18127,-24,94,995,0,1953,18371,-116,76,66,6097,34050,100870,30,103680,3
3405,711000,-50,130,1085,-610,1586,16662,-96,108,1074,-305,1953,16906,-108,81,71,6099,34050,100869,30,105840,3
3406,711200,-17,164,1085,-793,1892,14404,-70,147,1057,-183,2258,14709,-99,87,76,6099,34050,100870,30,105840,0
3407,711400,5,128,1048,549,1586,11413,-41,116,1049,732,2136,11779,-89,92,78,6100,34050,100869,30,107280,0
3408,711600,5,142,1033,61,1037,7629,-50,122,1021,183,1708,7629,-79,95,79,6098,34050,100870,30,110160,0
3409,711800,0,179,1070,671,-793,5004,-81,149,1066,1525,-244,5249,-70,97,79,6100,34050,100870,30,112320,0
3410,712000,9,169,1068,0,-854,3479,-33,116,1030,427,-183,3662,-62,99,78,6097,34050,100870,30,114480,1
3411,712200,7,166,1039,-1220,-610,2868,-25,125,1030,-61,488,3112,-54,101,76,6098,34050,100870,30,116640,1
3412,712400,3,123,1046,183,488,3723,-61,114,1042,671,732,3784,-47,104,75,6099,34050,100871,30,119520,1
3413,712600,5,126,1037,366,-1770,1586,-51,103,1051,671,-1037,1831,-42,106,71,6098,34050,100872,30,121680,1
3414,712800,-5,125,1074,427,-610,1159,-54,93,1052,1159,-122,1586,-39,107,69,6097,34050,100871,30,123120,1
3415,713000,1,164,1056,-61,-1831,549,-41,113,1046,549,-1342,915,-35,108,65,6099,34050,100870,30,121680,1
3416,713200,1,162,1056,-122,-1464,1098,-78,104,1059,244,-1037,1342,-32,111,61,6100,34050,100870,30,124560,1
3417,713400,9,150,1031,-366,-244,2746,-24,111,1031,183,305,3112,-28,112,57,6100,34040,100871,30,125280,1
3418,713600,5,123,1044,-488,-61,2563,-47,118,1068,244,488,2807,-26,111,55,6098,34040,100870,30,128160,1
3419,713800,7,167,1066,183,427,1647,-14,120,1048,244,1281,2075,-25,114,50,6099,34040,100870,30,130320,1
3420,714000,-11,171,1085,-61,183,1770,-74,110,1077,427,549,1953,-25,116,46,6098,34040,100871,30,133920,1
3421,714200,-9,189,1078,-793,915,305,-66,120,1049,122,1464,244,-25,115,42,6100,34040,100872,30,137520,1
3422,714400,9,78,1041,-427,-488,244,-30,97,1031,-61,61,549,-25,115,39,6099,34040,100871,30,139680,1
3423,714600,5,140,1046,-427,-122,-1098,-34,103,1042,-61,305,-854,-27,115,38,6099,34040,100871,30,144000,1
3424,714800,11,150,1083,305,0,-915,-14,117,1052,915,610,-793,-28,117,35,6100,34040,100871,30,145440,1
3425,715000,-13,189,1076,-427,61,-549,-69,114,1082,-366,427,-244,-29,115,36,6099,34040,100871,30,149760,1
3426,715200,5,136,1044,-1098,-183,-793,-67,106,1059,-1159,183,-732,-30,115,32,6100,34040,100871,30,154080,1
3427,715400,7,160,1041,-549,183,-793,-24,99,1051,61,671,-549,-31,114,33,6098,34040,100871,30,159840,1
3428,715600,-13,138,1025,244,488,793,-47,101,1045,671,1342,1037,-33,112,33,6100,34040,100871,30,164880,1
3429,715800,-7,134,1070,854,1525,1098,-64,128,1044,610,2075,1220,-33,111,33,6099,34040,100871,30,169200,1
3430,716000,5,119,1000,-305,-305,-671,-46,105,1016,427,549,-671,-34,110,30,6100,34040,100872,30,175680,1
3431,716200,5,136,1066,183,-1403,-1525,-59,106,1051,549,-793,-1281,-35,106,31,6099,34030,100869,30,179280,1
3432,716400,7,164,1074,122,488,-122,-31,111,1058,305,1098,61,-36,104,31,6100,34030,100869,30,184320,1
3433,716600,3,125,1037,1403,-671,671,-55,113,1044,1770,-61,1037,-37,102,31,6099,34030,100870,30,188640,1
3434,716800,-31,156,1080,61,-122,-122,-104,107,1074,488,183,-61,-37,99,31,6099,34030,100870,30,194400,1
3435,717000,5,105,1041,-427,305,-1342,-26,87,1048,-183,1098,-1281,-37,97,31,6098,34030,100870,30,198720,1
3436,717200,9,166,1011,610,-671,0,-24,114,1013,671,-61,122,-39,94,32,6098,34030,100870,30,203040,1
3437,717400,7,167,1062,183,244,915,-42,127,1055,915,854,1281,-39,90,31,6099,34030,100870,30,207360,1
3438,717600,-7,171,1050,366,-305,915,-68,120,1043,427,122,915,-39,87,31,6098,34030,100870,30,211680,1
3439,717800,-29,187,1093,244,122,1831,-95,134,1083,915,366,1953,-39,82,31,6099,34030,100870,30,216000,1
3440,718000,5,162,1042,-1037,-549,1281,-45,126,1030,-488,-61,1525,-38,80,31,6097,34030,100869,30,221760,1
3441,718200,0,101,1037,-244,-488,793,-60,108,1045,183,-61,1037,-38,77,29,6097,34030,100869,30,227520,1
3442,718400,5,140,1037,732,-183,61,-37,118,1033,1220,244,122,-38,74,30,6099,34030,100869,30,231840,1
3443,718600,5,144,1007,671,-915,-976,-41,114,1035,1159,-366,-854,-39,70,29,6100,34030,100869,30,239040,1
3444,718800,3,148,1046,-122,-244,-1708,-31,126,1051,427,427,-1281,-39,65,28,6100,34030,100869,30,243360,1
3445,719000,-3,164,1060,122,-427,0,-56,148,1076,610,244,183,-39,60,27,6099,34030,100869,30,247680,1
3446,719200,-3,148,1054,-122,-732,244,-69,119,1045,61,-244,427,-40,57,27,6100,34030,100870,30,250560,1
3447,719400,7,142,1031,-427,244,122,-42,121,1057,244,549,366,-41,55,26,6099,34020,100871,30,253440,1
3448,719600,-9,140,1039,183,-915,122,-60,119,1042,122,-366,427,-42,51,25,6099,34020,100871,30,256320,1
3449,719800,5,142,1019,305,-61,671,-85,118,1028,488,183,793,-45,47,25,6098,34020,100871,30,259200,1
3450,720000,7,138,1056,-549,-610,0,-37,129,1060,-305,-61,244,-45,43,25,6099,34020,100871,30,263520,1
3451,720200,3,140,1068,305,-488,1220,-41,120,1047,732,244,1464,-48,39,27,6100,34020,100871,30,267840,1
3452,720400,0,148,1056,0,-1098,1220,-73,124,1060,427,-732,1342,-49,35,26,6099,34020,100872,30,273600,1
3453,720600,-15,158,1078,-549,-122,488,-82,119,1087,-244,183,549,-51,32,28,6100,34020,100872,30,276480,1
3454,720800,1,152,1095,305,-671,549,-40,125,1057,549,122,854,-52,29,29,6099,34020,100872,30,279360,1
3455,721000,5,144,1033,-366,-1770,-976,-51,111,1044,61,-1342,-1037,-53,25,31,6099,34020,100872,30,280800,1
3456,721200,-19,171,1074,-244,-244,-305,-60,112,1076,122,305,-305,-55,23,33,6098,34020,100872,30,280800,1
3457,721400,-5,126,1060,61,-671,244,-42,117,1038,488,-122,549,-55,19,36,6100,34020,100872,30,277920,1
3458,721600,-29,183,1066,-61,854,732,-60,130,1073,488,1403,915,-56,18,38,6098,34020,100872,30,276480,1
3459,721800,7,142,1041,671,-1037,-488,-54,123,1058,976,-610,-244,-57,14,40,6101,34020,100872,30,275040,1
3460,722000,-17,128,1095,-305,0,-3112,-74,101,1063,61,488,-3173,-56,11,43,6100,34020,100872,30,272160,1
3461,722200,-11,125,1031,244,-2197,-11718,-78,79,1027,793,-1953,-11840,-57,9,45,6100,34020,100872,30,272160,2
3462,722400,-3,117,1064,1037,-3356,-18371,-80,102,1053,1525,-3051,-18432,-55,6,47,6100,34020,100873,30,269280,2
3463,722600,5,117,1074,793,-2746,-20141,-39,105,1050,1281,-2075,-19958,-53,2,47,6100,34020,100870,30,269280,2
3464,722800,3,126,1062,305,-2258,-20080,-70,122,1042,793,-1770,-20019,-50,-1,46,6100,34020,100872,30,267840,2
3465,723000,-44,177,1076,671,-2441,-19165,-62,127,1047,1403,-2197,-18981,-47,-4,47,6099,34020,100873,30,269280,2
3466,723200,-11,167,1058,366,-2441,-20751,-51,113,1054,488,-1953,-20690,-43,-7,46,6100,34020,100870,30,270720,2
3467,723400,5,121,1072,244,-2746,-19531,-28,107,1046,671,-2258,-19409,-37,-9,44,6100,34020,100869,30,270720,2
3468,723600,3,128,1021,793,-3112,-18432,-40,100,1035,1220,-2685,-18188,-31,-11,43,6100,34010,100869,30,270720,2
3469,723800,3,136,1070,-122,-2441,-17761,-36,93,1050,427,-2197,-17578,-25,-12,41,6100,34020,100869,30,270720,2
3470,724000,-7,162,1046,732,-2258,-15991,-74,155,1052,549,-1953,-15808,-20,-13,38,6099,34010,100870,30,269280,2
3471,724200,5,169,1048,183,-1831,-13488,-30,145,1070,305,-1220,-13183,-12,-13,33,6099,34010,100870,30,267840,2
3472,724400,3,125,1056,-427,-1647,-8789,-40,107,1030,-183,-1037,-8361,-7,-15,28,6100,34010,100869,30,266400,1
3473,724600,5,166,1013,366,-915,-5371,-33,121,1057,1098,-427,-5004,-2,-15,24,6100,34010,100870,30,264960,1
3474,724800,5,156,1041,-122,-1281,-4089,-38,108,1069,-122,-671,-3967,3,-16,17,6100,34010,100870,30,263520,1
3475,725000,11,152,1050,183,-1159,-3234,-18,112,1032,793,-610,-3051,9,-16,10,6101,34010,100870,30,260640,1
3476,725200,-19,191,1072,183,-1037,-2502,-50,117,1096,0,-305,-2319,13,-17,3,6099,34010,100870,30,259200,1
3477,725400,5,146,1062,-305,-549,-2319,-19,114,1042,122,0,-2258,16,-17,-6,6101,34010,100870,30,256320,1
3478,725600,-11,140,1080,-671,-1159,-1831,-51,119,1090,-305,-366,-1708,19,-20,-15,6099,34010,100871,30,253440,1
3479,725800,1,130,1068,61,-915,-427,-56,121,1056,244,-305,0,21,-21,-24,6101,34010,100871,30,250560,1
3480,726000,21,185,1011,0,-305,4638,-19,135,1022,366,305,5126,20,-21,-29,6099,34010,100870,30,247680,0
3481,726200,9,144,1056,549,1892,12390,-16,152,1039,671,2502,12573,21,-25,-41,6100,34010,100867,30,244800,0
3482,726400,5,156,1027,305,3234,17761,-4,131,1038,366,4150,18127,19,-33,-49,6100,34010,100869,30,241920,3
3483,726600,5,179,1035,-122,2868,20996,-18,138,1020,0,3356,21179,16,-44,-59,6100,34010,100869,30,237600,3
3484,726800,-25,138,1023,122,2380,21484,-87,143,1084,-61,2868,21606,5,-56,-67,6101,34010,100869,30,230400,3
3485,727000,0,201,1078,61,2136,20019,-89,162,1096,183,2807,20324,-5,-65,-74,6101,34010,100869,30,223200,3
3486,727200,3,195,1029,61,2075,20019,-52,129,1006,61,2624,20263,-21,-76,-78,6100,34010,100870,30,200160,3
3487,727400,-31,154,1066,-244,1525,20019,-104,140,1107,-61,2075,20385,-37,-83,-80,6100,34010,100870,30,156960,3
