 unit--timestamp[ms];bma280_x[mg];bma280_y[mg];bma280_z[mg];bmg160_x[mDeg];bmg160_y[mDeg];bmg160_z[mDeg];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];bmm150_x[microT];bmm150_y[microT];bmm150_z[microT];bmm150_res;bme280_temp[mDeg];bme280_press[Pa];bme280_hum[rh];max44009_bright[mLux];
636200;-23;164;1041;-732;2258;20019;-66;149;1046;-244;2807;20446;-139;50;35;6095;34120;100871;30;75600;
636400;-91;150;1121;-1159;3662;22399;-122;148;1064;-732;4333;22644;-137;51;40;6094;34120;100871;30;77760;
636600;-23;166;1029;-793;3295;21362;-58;99;1009;-610;3906;21728;-135;54;44;6096;34120;100872;30;79920;
636800;-7;156;1068;-976;2746;20690;-67;124;1046;-793;3417;20751;-132;57;48;6096;34120;100872;30;84240;
637000;-3;164;1033;-305;1770;18981;-58;121;1019;122;2380;19104;-129;62;53;6094;34120;100872;30;86040;
637200;3;164;1130;-1403;3112;18920;-25;158;1066;-1037;3967;19592;-126;65;57;6095;34120;100872;30;101520;
637400;5;130;1007;-549;854;19714;-41;105;999;-305;1708;19958;-122;71;63;6096;34120;100872;30;102960;
637600;5;169;1029;305;1403;18188;-22;134;1043;-183;2136;18493;-116;76;67;6097;34120;100871;30;105120;
637800;-54;212;1064;-61;1403;16113;-95;144;1044;61;1586;16113;-108;83;72;6096;34120;100872;30;106560;
638000;-52;171;1091;-976;1342;13671;-115;122;1087;-183;1770;13183;-99;88;76;6094;34120;100872;30;106560;
638200;3;162;1015;-305;1159;9704;-53;120;1038;0;1525;10009;-89;93;79;6094;34120;100872;30;109440;
638400;-23;107;1064;0;1586;7141;-78;88;1038;427;2136;7324;-78;96;79;6096;34120;100872;30;111600;
638600;-9;146;1062;-183;61;4150;-63;98;1034;61;732;4211;-70;98;78;6094;34120;100872;30;114480;
638800;7;119;1060;-183;-61;4089;-36;115;1033;-61;793;4150;-62;100;77;6095;34120;100872;30;115920;
639000;-37;156;1050;-1037;122;3417;-85;110;1075;-305;488;3723;-54;102;75;6097;34120;100872;30;118800;
639200;-31;154;1072;-610;183;3234;-71;83;1053;-305;610;3234;-46;105;73;6096;34120;100872;30;120240;
639400;-3;136;1021;183;-305;610;-63;106;1024;610;122;854;-41;106;71;6095;34120;100872;30;122400;
639600;-21;164;1066;488;-1586;549;-87;116;1063;793;-1159;488;-36;107;68;6096;34110;100866;30;121680;
639800;3;156;1039;-61;-1586;-1220;-47;135;1053;732;-1342;-915;-32;109;65;6096;34110;100866;30;123120;
640000;7;158;1056;122;-1403;-793;-42;119;1043;488;-793;-549;-32;110;62;6095;34110;100865;30;125280;
640200;5;132;1060;-610;-305;1647;-44;137;1071;-122;183;1770;-31;111;58;6095;34110;100866;30;126720;
640400;7;138;1058;-305;-244;2441;-17;116;1041;61;488;2685;-28;113;54;6095;34110;100867;30;128880;
640600;7;128;1056;183;-610;2380;-37;96;1038;366;61;2563;-28;115;51;6095;34110;100867;30;132480;
640800;17;132;1044;305;244;2380;-5;119;1048;427;915;2685;-25;115;48;6096;34110;100867;30;133920;
641000;3;138;1070;-305;183;915;-43;101;1051;-183;610;1037;-26;117;44;6094;34110;100866;30;137520;
641200;3;132;1072;366;488;1098;-33;121;1029;793;976;1464;-27;116;41;6096;34110;100866;30;140400;
641400;-9;175;1046;-427;-244;61;-53;115;1063;488;122;61;-28;115;39;6095;34110;100866;30;144000;
641600;7;105;1066;61;-244;-305;-36;115;1046;61;305;-183;-29;116;36;6096;34110;100867;30;146160;
641800;5;164;1048;610;0;-61;-47;105;1037;1037;488;183;-30;116;36;6096;34110;100867;30;150480;
642000;7;113;1080;-488;-122;-183;-28;108;1051;-305;244;0;-31;115;35;6095;34110;100867;30;154800;
642200;-3;121;1068;122;122;61;-80;112;1068;366;610;305;-32;114;34;6096;34110;100867;30;159840;
642400;3;160;1037;0;122;549;-42;110;1043;427;488;488;-32;111;35;6096;34110;100867;30;165600;
642600;-19;158;1068;244;793;244;-48;119;1061;61;1464;427;-32;111;33;6096;34110;100869;30;169920;
642800;-29;146;1046;-183;976;122;-58;118;1076;-305;1525;244;-34;108;33;6095;34110;100869;30;176400;
643000;1;166;1044;1159;0;1037;-59;134;1032;915;305;1220;-35;106;33;6096;34110;100867;30;180720;
643200;3;179;1037;-549;-366;488;-72;120;1063;183;366;732;-34;104;33;6096;34110;100867;30;184320;
643400;-1;148;1076;793;61;915;-41;99;1031;671;793;1037;-35;102;31;6093;34110;100869;30;190080;
643600;-7;107;1009;61;-671;0;-53;116;1074;671;0;183;-36;99;32;6096;34110;100867;30;195840;
643800;-33;160;1076;244;-61;-549;-79;117;1056;671;488;-427;-37;96;31;6095;34110;100867;30;200160;
644000;0;191;1070;-244;-122;-1281;-39;138;1031;61;549;-1220;-38;94;32;6096;34110;100867;30;204480;
644200;9;97;1037;183;-671;-1953;-28;100;1012;793;122;-1647;-39;91;32;6094;34110;100867;30;207360;
644400;-5;156;1033;427;61;-366;-49;118;1033;732;793;-122;-39;87;31;6095;34110;100866;30;211680;
644600;-5;156;1082;122;-183;-427;-69;140;1072;0;244;-305;-39;84;32;6094;34110;100865;30;216000;
644800;-29;191;1068;-732;183;-122;-72;133;1086;61;610;122;-40;80;31;6095;34110;100865;30;220320;
645000;-9;162;1025;366;-549;1586;-43;122;1043;366;122;1831;-39;77;32;6095;34110;100866;30;227520;
645200;-17;162;1033;427;-671;2502;-86;137;1086;610;-244;2624;-37;73;31;6095;34110;100867;30;231840;
645400;3;128;1074;61;-732;366;-52;93;1044;549;-305;549;-37;69;29;6095;34110;100866;30;237600;
645600;7;140;1023;0;-854;-732;-41;123;1046;366;-427;-488;-39;65;28;6094;34110;100866;30;241920;
645800;5;156;1066;244;-366;0;-55;135;1046;549;305;183;-39;61;28;6096;34110;100867;30;246240;
646000;-5;142;1048;61;-610;854;-63;110;1044;366;-61;1159;-39;56;27;6095;34110;100866;30;250560;
646200;5;162;1033;-244;1037;1342;-40;109;1059;366;1586;1464;-40;52;26;6095;34110;100866;30;253440;
646400;-17;166;1064;244;-427;488;-76;137;1064;427;0;671;-42;48;25;6095;34110;100866;30;256320;
646600;-35;128;1089;122;610;732;-95;120;1069;305;976;915;-42;46;25;6096;34110;100866;30;260640;
646800;3;132;1048;-366;-793;-1098;-58;115;1036;183;-427;-854;-44;42;25;6095;34110;100867;30;264960;
647000;0;154;1041;427;-732;-1464;-60;115;1044;976;-305;-1159;-46;39;27;6094;34110;100869;30;269280;
647200;3;136;1027;61;-1342;-2014;-58;127;1030;549;-915;-2014;-50;36;25;6094;34110;100870;30;273600;
647400;3;119;1070;-183;-366;-915;-68;108;1066;305;61;-854;-50;33;27;6095;34110;100869;30;276480;
647600;3;146;1082;305;-976;549;-72;119;1056;671;-488;671;-51;28;28;6094;34100;100870;30;279360;
647800;-1;152;1019;-366;-915;305;-60;119;1037;0;-488;488;-53;25;32;6097;34100;100870;30;279360;
648000;-27;158;1072;122;-610;854;-78;118;1057;488;-244;1098;-54;22;34;6095;34110;100871;30;279360;
648200;-7;152;1074;183;-122;1403;-69;133;1064;610;427;1770;-54;20;35;6096;34100;100871;30;277920;
648400;5;154;1048;-488;-366;610;-71;134;1078;305;305;915;-55;17;38;6095;34100;100871;30;276480;
648600;-48;126;1087;-549;-122;1831;-103;66;1027;-488;671;1892;-55;13;40;6097;34100;100870;30;275040;
648800;-35;119;1042;-427;-244;-2258;-72;99;1049;-61;305;-2075;-56;12;42;6095;34100;100870;30;273600;
649000;-3;107;1068;183;-244;-9155;-44;66;1059;366;549;-9033;-55;10;44;6095;34100;100871;30;272160;
649200;-11;89;1054;793;-2807;-16174;-79;62;1072;976;-2014;-15991;-54;7;46;6094;34100;100870;30;272160;
649400;5;144;1025;-488;-2746;-20507;-29;76;1037;-183;-2197;-20507;-53;4;46;6095;34100;100870;30;269280;
649600;5;113;1085;244;-2319;-21545;-60;99;1065;488;-1953;-21484;-51;0;48;6095;34100;100869;30;269280;
649800;3;152;1064;-61;-3234;-20935;-71;96;1068;427;-2807;-20935;-48;-3;48;6094;34100;100870;30;267840;
650000;3;107;1076;0;-2746;-20568;-48;97;1053;732;-2136;-20385;-43;-7;47;6096;34100;100870;30;269280;
650200;5;125;1066;366;-2502;-20019;-28;109;1053;488;-2197;-20019;-38;-8;45;6094;34100;100870;30;270720;
650400;1;142;1048;-61;-3601;-19287;-64;113;1049;854;-2929;-19165;-32;-11;43;6095;34100;100871;30;270720;
650600;5;150;1068;61;-2136;-18371;-33;99;1052;244;-1586;-18371;-26;-12;41;6096;34100;100871;30;270720;
650800;5;146;1029;-244;-2380;-16845;-34;78;1053;366;-1892;-16723;-21;-13;37;6096;34100;100871;30;269280;
651000;11;175;1027;549;-2685;-13366;-17;130;1035;854;-2319;-13305;-14;-13;34;6095;34100;100867;30;269280;
651200;-5;130;1056;366;-1647;-9765;-77;124;1054;854;-1281;-9521;-7;-13;29;6095;34100;100869;30;266400;
651400;1;144;1076;-305;-488;-6103;-52;113;1071;61;-122;-5859;-2;-14;24;6096;34100;100867;30;264960;
651600;-3;126;1070;183;-1159;-3601;-58;112;1047;305;-610;-3417;3;-15;19;6095;34100;100871;30;263520;
651800;-9;132;1066;0;-915;-4089;-69;119;1059;183;-610;-3784;7;-16;12;6095;34100;100871;30;259200;
652000;17;160;982;61;-1770;-3417;-7;118;1005;488;-1525;-3112;12;-17;4;6097;34100;100871;30;257760;
652200;5;105;1066;-610;-2014;-2868;-70;127;1081;-366;-1281;-2746;16;-18;-4;6097;34100;100867;30;254880;
652400;0;132;1048;0;-427;-2380;-31;112;1044;-122;-61;-2197;18;-19;-14;6095;34100;100867;30;252000;
652600;7;126;1048;61;-1037;-1220;-14;121;1026;976;-488;-1037;21;-20;-22;6097;34100;100867;30;249120;
652800;7;171;1074;183;976;4272;-24;136;1058;671;1342;4455;22;-23;-33;6096;34100;100867;30;246240;
653000;1;189;1068;854;1403;11962;-51;174;1064;1159;2014;12268;21;-28;-43;6096;34100;100869;30;244800;
653200;-1;167;1050;-305;2868;16662;-56;125;1035;122;3356;16845;20;-32;-49;6095;34100;100869;30;241920;
653400;-9;185;1101;-244;3479;20263;-78;153;1106;61;3906;20629;16;-41;-58;6097;34100;100869;30;237600;
653600;-13;164;1076;-244;3601;20874;-58;120;1045;0;4333;20996;10;-51;-66;6093;34090;100870;30;230400;
653800;7;132;1050;-366;2563;20812;-61;138;1046;427;2868;21179;-1;-62;-73;6095;34100;100870;30;223200;
654000;3;189;1070;549;2685;20446;-59;143;1059;793;3173;20690;-17;-72;-78;6095;34100;100870;30;201600;
654200;3;173;1027;244;1342;19531;-39;139;1019;366;2014;19836;-32;-82;-80;6097;34100;100870;30;157680;
654400;-7;154;1052;-122;1953;18432;-61;121;1038;122;2563;18737;-50;-87;-79;6094;34090;100869;30;149040;
654600;-27;148;1035;244;915;16601;-76;102;1029;549;1586;16906;-69;-92;-75;6095;34090;100871;30;145440;
654800;-3;166;1058;-671;1037;13366;-63;126;1081;-488;1708;13610;-85;-93;-69;6095;34090;100871;30;142560;
655000;3;158;1068;-610;61;9765;-46;107;1053;-366;671;9948;-99;-90;-64;6094;34090;100870;30;139680;
655200;-27;150;1091;-610;610;7202;-68;124;1061;-122;976;7324;-111;-89;-55;6095;34090;100869;30;138240;
655400;7;113;1054;-1037;427;4638;-59;109;1065;-854;976;4760;-121;-86;-45;6095;34090;100870;30;136800;
655600;-7;167;1072;-671;122;3723;-73;124;1052;610;610;4211;-126;-83;-35;6095;34090;100869;30;135360;
655800;5;125;1001;-671;-610;3417;-73;106;1008;427;-122;3601;-130;-78;-27;6095;34090;100869;30;135360;
656000;-23;162;1080;61;183;3234;-85;98;1102;366;793;3417;-136;-74;-18;6096;34090;100869;30;131040;
656200;7;111;1009;-671;1403;2014;-34;101;1049;-976;1770;2258;-138;-69;-9;6095;34090;100867;30;128160;
656400;5;113;1078;-793;1281;1892;-14;121;1027;-366;1892;2075;-140;-64;-1;6095;34090;100866;30;128160;
656600;19;166;966;-549;1342;427;-12;125;1018;-183;1953;610;-142;-56;6;6096;34090;100866;30;123120;
656800;-17;162;1074;-610;1647;2624;-73;105;1075;-305;2197;2746;-142;-49;14;6096;34090;100867;30;120240;
657000;-31;91;974;-366;-976;3112;-128;54;926;-244;-488;3112;-141;-41;20;6096;34090;100866;30;113040;
657200;-29;52;1011;549;-3295;-915;-123;111;1057;549;-3051;-854;-139;-31;26;6096;34090;100867;30;105840;
657400;-19;138;1109;1831;-2319;-2258;-107;75;1147;915;-1586;-2136;-136;-23;31;6097;34090;100867;30;100080;
657600;-37;101;1033;-1464;-2136;-3356;-105;95;1023;-1037;-1525;-3295;-130;-16;33;6097;34090;100867;30;95760;
657800;136;390;853;-3723;11169;5004;312;431;1011;1770;11901;4577;-126;-10;37;6095;34090;100867;30;95040;
658000;255;99;853;183;-3479;-2380;159;68;978;-61;-3723;-2319;-121;-4;39;6096;34090;100867;30;92880;
658200;41;148;972;-427;-2075;793;-19;127;1030;366;-1708;122;-114;0;41;6097;34090;100869;30;90360;
658400;23;148;1009;1220;-671;2685;-48;125;1048;1586;-183;2868;-109;5;45;6095;34090;100869;30;87480;
658600;0;146;1109;0;732;3662;-72;122;1080;366;915;4150;-106;7;46;6097;34090;100869;30;83520;
658800;251;-1;869;2441;-4394;4394;211;80;987;3051;-3601;5065;-104;9;48;6094;34090;100869;30;80280;
659000;0;199;1119;549;-915;5249;-97;166;1107;793;-488;5310;-102;9;49;6096;34090;100870;30;79560;
659200;0;130;1013;244;549;3540;-71;101;1043;610;915;3784;-101;10;51;6097;34090;100870;30;79200;
659400;-7;121;1037;-305;488;2258;-72;94;1075;671;854;2502;-102;10;52;6096;34090;100869;30;77400;
659600;-7;121;1031;305;732;1647;-63;85;1052;671;1464;1831;-103;11;56;6095;34090;100870;30;77040;
659800;-35;140;1068;183;-61;1281;-97;118;1082;305;61;1403;-104;12;56;6094;34090;100869;30;77040;
660000;-5;152;1056;-61;-427;1098;-69;108;1059;366;0;1220;-103;11;59;6097;34090;100869;30;76680;
660200;5;173;1009;488;-793;4455;-33;126;1028;610;-122;4638;-102;14;62;6094;34090;100869;30;76680;
660400;5;166;1048;-61;488;11413;-51;151;1050;244;854;12084;-100;15;62;6094;34090;100869;30;72720;
660600;7;218;1044;-244;1403;17028;-8;160;1057;0;2197;17456;-99;16;63;6097;34090;100869;30;60120;
660800;7;169;1031;-549;1647;20019;-40;135;999;-366;2380;20202;-96;19;64;6094;34090;100869;30;57240;
661000;5;187;1037;-671;1892;19836;-69;150;1074;-427;2258;19958;-96;22;64;6096;34090;100867;30;57960;
661200;-35;152;1060;-1098;2929;20141;-93;123;1054;-366;3356;20385;-96;22;64;6096;34090;100869;30;56880;
661400;-48;175;1044;610;1953;20690;-131;133;1119;610;2685;21301;-95;24;67;6096;34090;100867;30;56520;
661600;-33;166;1064;-915;3295;19470;-72;131;1063;-732;3845;19836;-96;28;68;6097;34090;100869;30;60120;
661800;-25;164;1044;-305;2319;18981;-79;144;1055;61;2868;19165;-96;29;73;6096;34090;100870;30;63360;
662000;-3;177;1064;-549;2624;16174;-60;125;1059;-183;3112;16235;-95;32;77;6096;34090;100870;30;56880;
662200;-5;156;1025;-244;1525;14099;-70;121;1058;915;1831;14587;-93;35;82;6095;34080;100870;30;63000;
662400;-42;164;1091;-61;1525;11291;-77;111;1053;183;1953;11596;-90;40;90;6097;34090;100870;30;65520;
662600;0;166;1039;-183;1159;9277;-63;104;1035;244;1708;9399;-85;43;96;6096;34090;100870;30;56160;
662800;-17;173;1015;-183;427;5981;-60;101;1041;61;1037;6286;-79;47;102;6097;34080;100870;30;52200;
663000;-11;148;1058;61;366;3417;-56;131;1059;305;1037;3601;-71;49;105;6096;34080;100869;30;51480;
663200;5;144;1062;305;-122;2502;-63;121;1051;915;305;2685;-64;51;111;6097;34080;100870;30;50400;
663400;-23;146;1056;244;793;3234;-93;128;1062;610;915;3417;-56;54;113;6099;34080;100870;30;49680;
663600;-7;138;1033;244;-732;2197;-59;101;1046;61;-366;2258;-47;57;115;6097;34080;100871;30;48960;
663800;0;136;1062;122;-610;1037;-72;120;1048;244;-305;1525;-37;58;113;6096;34080;100871;30;49680;
664000;1;154;1046;-61;-1037;1953;-64;106;1049;305;-488;2075;-28;61;114;6096;34080;100871;30;51120;
664200;-7;144;1076;-427;0;1953;-52;108;1047;61;488;2136;-20;64;112;6096;34080;100871;30;52920;
664400;5;136;1058;-244;-427;1281;-25;119;1053;122;61;1342;-13;65;106;6095;34080;100872;30;54720;
664600;1;126;1064;-183;366;2258;-53;122;1058;244;732;2563;-5;67;103;6095;34080;100872;30;56160;
664800;-3;154;1060;-183;427;1403;-54;119;1050;183;793;1525;0;69;97;6095;34080;100872;30;57240;
665000;5;140;1042;-427;488;915;-54;115;1051;244;915;976;4;70;89;6096;34080;100871;30;57600;
665200;5;132;1060;-854;-244;427;-46;105;1063;-244;305;549;9;72;85;6097;34080;100871;30;58320;
665400;0;119;1042;61;-915;793;-51;105;1029;305;-427;1098;10;74;77;6097;34080;100871;30;58320;
665600;5;130;1072;-366;732;3234;-51;108;1048;244;1159;3723;12;74;71;6096;34080;100871;30;58680;
665800;3;203;1058;732;732;11352;-58;185;1076;976;1037;11535;14;72;65;6094;34080;100872;30;59040;
666000;7;144;1015;-366;1037;14526;-30;146;1034;-183;1525;14770;17;70;58;6096;34080;100872;30;59400;
666200;5;167;1033;-854;1403;16235;-34;124;1037;-427;2136;16479;19;65;52;6096;34080;100871;30;59040;
666400;-17;187;1044;-610;2624;17028;-42;146;1060;-366;2868;17517;20;62;48;6097;34080;100871;30;58320;
666600;-3;191;1025;-976;1098;17578;-43;125;1039;-671;1708;17822;22;55;44;6096;34080;100872;30;57960;
666800;5;156;1001;-427;1342;16906;-48;123;1051;-427;1953;17272;22;48;39;6097;34080;100871;30;57600;
667000;-5;162;1072;305;2075;17395;-67;138;1055;305;2685;17578;21;43;35;6098;34080;100872;30;57600;
667200;-56;175;1085;-366;2380;16784;-119;150;1093;-61;2563;16723;18;35;31;6096;34080;100872;30;57960;
667400;3;128;1074;-915;2319;14709;-45;108;1025;61;3051;14953;16;29;30;6097;34080;100872;30;59040;
667600;1;128;1070;0;1708;12023;-54;114;1054;305;2136;12329;13;22;27;6097;34080;100872;30;60120;
667800;-5;154;1039;-610;122;8972;-62;97;1076;-305;671;9155;8;18;26;6097;34080;100872;30;61560;
668000;-1;144;1029;-549;305;6286;-66;102;1048;-122;610;6164;3;14;27;6096;34080;100871;30;64080;
668200;17;160;1082;-61;610;5981;-7;137;1025;305;1220;6347;0;11;27;6098;34080;100869;30;67320;
668400;-7;160;1066;-793;1953;9765;-74;127;1078;-427;2441;10131;-5;7;29;6097;34080;100867;30;70200;
668600;-17;166;1039;-854;2136;14526;-71;124;1034;-366;2807;14892;-9;4;32;6096;34080;100871;30;73080;
668800;3;218;1042;-427;2380;15563;-36;131;1038;-122;3295;15808;-12;-2;36;6097;34080;100870;30;77400;
669000;-3;158;1054;-61;1953;16113;-66;117;1045;183;2624;16418;-16;-6;39;6097;34080;100867;30;82800;
669200;-25;175;1050;-305;854;15380;-87;144;1070;-305;1220;15563;-20;-10;44;6095;34080;100871;30;87480;
669400;-9;130;1035;-549;1647;16052;-74;102;1039;-427;2258;16357;-23;-16;48;6097;34080;100871;30;75960;
669600;0;152;1027;122;854;16296;-57;124;1024;488;1708;16540;-26;-20;53;6098;34080;100871;30;55440;
669800;-25;179;1060;-610;1586;16540;-77;158;1085;-183;2075;16784;-31;-24;58;6097;34080;100870;30;47520;
670000;3;169;1027;-854;671;14892;-61;101;1009;-549;1464;15197;-35;-27;62;6097;34080;100870;30;46800;
670200;-42;97;1078;122;1586;13610;-105;122;1075;244;1953;14038;-36;-28;68;6096;34080;100871;30;47520;
670400;-41;144;1089;0;427;10803;-112;131;1064;122;793;10803;-39;-31;72;6096;34080;100872;30;48600;
670600;3;107;1035;183;305;6103;-49;97;1021;488;1037;6225;-39;-31;77;6097;34080;100871;30;49680;
670800;-21;175;1076;-427;61;4272;-62;108;1061;488;610;4394;-37;-31;82;6098;34080;100867;30;51120;
671000;5;107;1031;-671;915;3540;-40;115;1053;-61;1464;3967;-36;-30;85;6099;34080;100867;30;55080;
671200;-27;148;1091;305;122;4394;-64;125;1059;671;793;4699;-36;-31;87;6098;34080;100867;30;70200;
671400;-27;136;1062;244;-366;3356;-71;119;1049;488;122;3540;-34;-28;89;6098;34080;100872;30;89280;
671600;5;152;1042;-61;183;2929;-57;119;1062;366;732;3051;-31;-27;91;6097;34080;100869;30;108720;
671800;-11;126;1031;-366;-244;1586;-67;100;1046;61;305;1647;-30;-25;93;6097;34080;100869;30;124560;
672000;9;142;998;-244;-488;1464;-37;106;1014;122;-122;1525;-29;-22;95;6098;34080;100872;30;136080;
672200;-7;136;1058;-244;-549;1098;-57;110;1050;-61;183;1159;-27;-19;95;6098;34080;100870;30;139680;
672400;-3;169;1072;-122;-61;1403;-51;119;1073;-183;488;1464;-26;-16;95;6097;34080;100870;30;141840;
672600;-23;164;1048;427;122;2197;-71;118;1062;1159;488;2563;-25;-11;97;6097;34070;100870;30;144000;
672800;-21;136;1019;-427;-671;549;-82;102;1048;-427;-305;610;-22;-7;96;6098;34080;100870;30;146160;
673000;-11;146;1068;-305;-1037;-610;-80;130;1076;183;-366;-610;-22;-5;95;6096;34080;100869;30;148320;
673200;7;128;1054;-732;-1098;-1220;-49;99;1055;-183;-732;-1220;-20;-2;96;6096;34080;100869;30;149040;
673400;-21;150;1046;0;-305;122;-74;109;1049;366;122;183;-18;1;93;6096;34080;100872;30;151200;
673600;-13;189;1058;244;-793;244;-57;125;1069;488;-244;488;-16;4;93;6097;34080;100872;30;152640;
673800;5;171;1093;0;305;1770;-45;144;1052;244;732;2136;-13;6;93;6097;34080;100872;30;154800;
674000;-1;140;1074;-793;915;8728;-60;158;1031;-427;1708;9216;-11;9;91;6097;34080;100872;30;156960;
674200;5;255;1070;-610;2380;18676;-13;201;1075;-305;2807;19042;-9;10;88;6097;34080;100871;30;159120;
674400;-48;171;1054;-671;3295;23864;-94;146;1064;-732;3784;24169;-6;10;83;6096;34080;100871;30;162000;
674600;-72;164;1066;-610;2746;21850;-114;116;1044;-671;3173;21972;-2;8;79;6096;34080;100871;30;163440;
674800;-80;130;1076;-793;2014;16601;-146;102;1061;-610;2746;17028;1;5;74;6098;34080;100871;30;164880;
675000;-11;136;1044;-366;1953;13183;-59;118;1039;-61;2319;13427;2;2;70;6096;34080;100867;30;165600;
675200;0;166;1058;-244;1525;12451;-58;122;1053;61;2136;12695;2;-2;66;6096;34080;100867;30;166320;
675400;-31;132;1085;-610;1708;10803;-82;110;1054;-244;2197;11108;2;-5;64;6095;34080;100867;30;167760;
675600;-3;126;1044;61;854;9277;-56;111;1051;366;1464;9643;3;-8;59;6098;34080;100870;30;167040;
675800;-5;144;1054;-244;1403;9521;-70;115;1055;0;1831;9643;1;-10;59;6098;34080;100870;30;167760;
676000;5;152;1054;0;671;8911;-74;126;1054;366;1098;9216;1;-15;57;6099;34080;100866;30;167760;
676200;-25;132;1060;-366;671;8422;-70;112;1046;-122;1220;8666;0;-16;54;6097;34080;100867;30;168480;
676400;7;154;1031;-183;244;7141;-45;121;1042;61;1098;7507;0;-19;53;6097;34080;100867;30;169200;
676600;5;154;1062;-122;183;7141;-40;127;1044;244;976;7446;-2;-22;51;6097;34080;100867;30;169200;
676800;1;158;1056;-61;305;7995;-51;112;1049;305;793;8178;-3;-24;51;6096;34070;100869;30;169920;
677000;11;181;1054;-183;793;10620;-25;126;1057;61;1342;10864;-6;-27;48;6097;34080;100869;30;170640;
677200;7;183;1050;-305;1220;12023;-29;124;1047;244;1708;12390;-9;-31;45;6098;34080;100869;30;171360;
677400;5;171;1048;0;976;11840;-34;143;1054;366;1708;12084;-13;-36;44;6097;34080;100869;30;172800;
677600;9;177;1062;305;671;9826;-22;132;1041;732;1281;10009;-18;-39;41;6097;34070;100869;30;174240;
677800;7;162;1054;427;-915;8605;-57;101;1040;732;-183;8728;-21;-43;41;6097;34070;100869;30;175680;
678000;3;146;1013;-122;-1098;5310;-60;115;1057;-366;-549;5554;-26;-47;40;6097;34070;100867;30;177120;
678200;33;123;1041;549;-1159;4394;-25;96;1033;549;-793;4638;-28;-49;39;6100;34070;100867;30;177840;
678400;-13;160;1093;-549;-793;2929;-63;110;1082;0;61;3173;-32;-50;39;6097;34080;100867;30;179280;
678600;-1;138;1060;-610;488;1892;-58;128;1063;-183;976;2075;-33;-53;38;6097;34080;100869;30;180720;
678800;5;105;1058;1220;-366;1708;-58;73;1054;1831;244;1953;-36;-55;39;6096;34080;100867;30;181440;
679000;-351;17;812;-1953;-549;1708;-557;-23;1166;-183;-915;1708;-39;-55;39;6097;34070;100867;30;180720;
679200;-250;207;1314;-2868;6347;915;-256;83;1207;-2380;6835;1281;-40;-57;41;6097;34070;100869;30;182880;
679400;-15;121;982;-2197;1831;2075;-38;90;968;-2075;2563;2258;-40;-59;41;6097;34070;100867;30;182880;
679600;-25;140;1064;-183;183;3051;-66;117;1066;-122;366;3295;-41;-59;42;6097;34070;100869;30;184320;
679800;-189;119;988;1098;-9277;3906;-254;89;1031;1892;-7385;3906;-42;-60;43;6098;34070;100869;30;185760;
680000;-283;191;1335;-5310;4516;1708;-237;143;1350;-4272;6286;1892;-40;-61;41;6098;34070;100869;30;187200;
680200;-60;160;1097;-976;793;1831;-75;122;991;-793;1220;2075;-39;-61;41;6097;34070;100869;30;188640;
680400;7;140;1007;305;-1037;488;-50;120;1020;793;-732;671;-38;-61;40;6098;34070;100869;30;190080;
680600;1;146;1041;305;-1098;-61;-66;106;1059;854;-549;0;-37;-62;37;6097;34070;100869;30;191520;
680800;7;132;1056;488;-1037;-488;-48;131;1039;976;-610;-366;-35;-63;35;6098;34070;100869;30;192960;
681000;11;121;1054;122;-1464;-732;-37;109;1034;610;-976;-488;-33;-64;31;6097;34070;100869;30;195840;
681200;1;128;1050;-61;-183;305;-59;110;1067;305;61;366;-32;-64;29;6099;34070;100867;30;198720;
681400;-23;148;1101;-122;-244;122;-74;102;1079;122;366;244;-34;-65;26;6097;34070;100869;30;200160;
681600;-3;130;1042;-61;-122;-671;-38;112;1044;244;427;-427;-33;-66;22;6097;34070;100867;30;201600;
681800;5;144;1033;-122;-671;-1953;-34;117;1049;244;0;-1586;-35;-68;18;6097;34070;100867;30;201600;
682000;-5;193;1052;-915;-976;-2319;-65;116;1048;-488;-488;-2075;-36;-71;15;6096;34070;100867;30;201600;
682200;29;105;992;366;-1647;-1037;-24;96;1014;549;-1159;-976;-40;-71;12;6098;34070;100869;30;201600;
682400;-13;117;1066;0;122;427;-55;103;1057;305;732;610;-43;-71;8;6097;34070;100869;30;201600;
682600;-13;197;1058;61;-427;1098;-50;131;1069;488;183;1342;-47;-73;6;6098;34070;100870;30;200160;
682800;7;169;1041;488;-1037;366;-28;126;1052;854;-549;427;-53;-73;5;6097;34070;100867;30;198720;
683000;-13;136;1041;-366;-1098;-305;-71;111;1048;0;-610;-122;-58;-73;5;6097;34070;100869;30;200160;
683200;7;103;1035;366;-976;-732;-42;79;1031;305;-488;-427;-62;-74;6;6097;34070;100867;30;201600;
683400;-7;132;1070;-122;488;-793;-41;105;1051;-61;1037;-427;-66;-74;6;6098;34070;100869;30;204480;
683600;3;183;1066;-305;122;-610;-50;134;1042;488;610;-427;-68;-73;7;6099;34070;100869;30;205920;
683800;1;177;1064;122;-122;-1403;-47;116;1079;-61;305;-1159;-72;-72;7;6098;34070;100869;30;207360;
