, unit--timestamp[ms],bma280_x[mg],bma280_y[mg],bma280_z[mg],bmg160_x[mDeg],bmg160_y[mDeg],bmg160_z[mDeg],bmi160_a_x[mg],bmi160_a_y[mg],bmi160_a_z[mg],bmi160_g_x[mDeg],bmi160_g_y[mDeg],bmi160_g_z[mDeg],bmm150_x[microT],bmm150_y[microT],bmm150_z[microT],bmm150_res,bme280_temp[mDeg],bme280_press[Pa],bme280_hum[rh],max44009_bright[mLux],Class
3018,603600,5,95,1031,-244,-732,-671,-45,62,1051,-122,-183,-427,-67,37,29,6167,32300,100828,33,60120,1
3019,603800,15,91,1027,61,-488,0,-32,56,1048,610,0,61,-66,41,29,6168,32300,100828,33,60120,1
3020,604000,5,82,1054,549,-1159,305,-38,44,1030,1037,-732,549,-62,45,28,6167,32300,100827,33,60120,1
3021,604200,-1,99,1064,-549,-488,-427,-69,77,1067,0,61,-488,-60,46,29,6167,32300,100827,33,60120,1
3022,604400,7,111,1060,61,-1281,-610,-48,64,1050,366,-915,-549,-58,51,28,6167,32300,100827,33,60480,1
3023,604600,5,113,1062,-183,-488,-427,-37,78,1057,122,-61,-244,-55,55,29,6166,32300,100828,33,60840,1
3024,604800,7,99,1062,-244,-671,183,-34,74,1052,61,-122,366,-55,57,29,6168,32300,100828,33,61920,1
3025,605000,7,82,1064,0,-488,793,-34,51,1053,427,0,915,-52,60,28,6167,32300,100829,33,62640,1
3026,605200,5,89,1060,-488,-305,1159,-43,63,1043,61,-122,1403,-51,62,26,6168,32300,100829,33,60120,1
3027,605400,23,87,1025,305,976,2319,-30,61,1038,671,1159,2685,-48,65,25,6168,32300,100830,33,59040,1
3028,605600,-13,89,1054,61,305,366,-61,33,1067,183,732,549,-46,69,23,6167,32300,100830,33,61920,1
3029,605800,5,87,1052,549,-61,1098,-61,57,1038,1220,427,1281,-45,71,22,6168,32300,100829,33,91800,1
3030,606000,-5,121,1064,61,-244,1159,-69,101,1070,488,-122,1281,-43,73,19,6167,32290,100829,33,85320,1
3031,606200,-23,99,1082,-244,-305,1037,-54,81,1069,122,122,1098,-42,73,19,6169,32290,100828,33,68040,1
3032,606400,5,82,1052,-61,-1098,610,-46,56,1038,366,-366,793,-41,75,15,6168,32290,100828,33,102240,1
3033,606600,-5,93,1042,-244,-122,366,-51,59,1042,183,427,732,-41,77,12,6169,32290,100828,33,126000,1
3034,606800,9,93,1070,427,-1464,671,-47,47,1048,1098,-793,732,-41,80,11,6168,32290,100829,33,131040,1
3035,607000,5,93,1035,122,-549,244,-48,65,1043,488,-122,427,-41,79,7,6168,32290,100829,33,133920,1
3036,607200,-3,85,1060,-61,-305,-61,-75,72,1070,427,122,122,-43,82,5,6168,32290,100828,33,131040,1
3037,607400,-33,82,1052,-244,-976,-854,-105,66,1043,244,-427,-732,-44,82,4,6169,32290,100829,33,130320,1
3038,607600,27,95,1058,-61,-488,-244,1,78,1061,488,0,-61,-46,82,2,6167,32290,100830,33,117360,1
3039,607800,5,93,1035,-122,-305,-1281,-59,53,1043,366,366,-1037,-47,84,0,6167,32290,100829,33,110160,1
3040,608000,-23,82,1044,61,-732,-366,-87,49,1038,427,61,-183,-48,85,-2,6168,32290,100829,33,90000,1
3041,608200,-23,95,1050,0,-549,-427,-87,72,1047,610,0,-183,-51,86,-2,6167,32290,100828,33,88200,1
3042,608400,-46,83,1058,-183,-305,-976,-105,53,1059,244,244,-976,-50,85,-1,6168,32290,100828,33,101520,1
3043,608600,-19,91,1050,-488,-122,671,-77,67,1060,0,244,915,-51,84,-3,6168,32290,100829,33,101520,1
3044,608800,5,85,1052,-61,-427,183,-38,58,1056,366,122,427,-51,85,-3,6167,32290,100829,33,101520,1
3045,609000,7,107,1066,0,-183,-488,-36,74,1061,366,183,-366,-51,86,-4,6165,32290,100829,33,101520,1
3046,609200,5,101,1070,0,0,-488,-53,65,1058,427,244,-305,-52,86,-3,6168,32290,100828,33,101520,1
3047,609400,7,91,1048,-183,-61,-366,-28,60,1053,122,244,-244,-52,85,-5,6168,32290,100828,33,101520,1
3048,609600,5,117,1072,-61,-183,-61,-23,60,1056,183,244,61,-51,85,-5,6167,32290,100827,33,102240,1
3049,609800,23,82,1044,-183,-244,-305,0,72,1052,305,122,-122,-54,86,-4,6166,32290,100828,33,102960,1
3050,610000,33,109,1039,-183,-488,-793,-4,63,1055,183,0,-610,-54,86,-5,6168,32290,100829,33,104400,1
3051,610200,15,68,1048,-183,-244,-305,-15,66,1068,122,244,-122,-55,86,-5,6169,32290,100829,33,108720,1
3052,610400,13,80,1017,-122,427,-488,-16,57,1057,183,915,-488,-58,86,-5,6168,32290,100829,33,118800,1
3053,610600,13,91,1044,-122,-427,-488,-6,55,1059,549,244,-183,-60,86,-6,6169,32280,100824,33,128160,1
3054,610800,-37,107,1078,-61,427,-366,-49,58,1069,183,1220,-183,-64,87,-5,6168,32280,100824,33,133200,1
3055,611000,1,107,1064,366,-854,549,-30,66,1042,732,-549,732,-67,86,-5,6169,32280,100824,33,137520,1
3056,611200,-1,101,1054,-488,-244,244,-79,69,1088,-122,427,427,-70,85,-3,6167,32280,100824,33,138960,1
3057,611400,5,91,1058,61,0,1525,-45,62,1071,549,671,1647,-72,86,-1,6168,32280,100824,33,137520,1
3058,611600,-11,83,1044,61,-549,2197,-51,56,1052,366,0,2441,-73,83,0,6168,32280,100824,33,136800,1
3059,611800,-44,109,1103,610,-488,1770,-105,75,1092,915,0,1953,-73,82,2,6169,32280,100825,33,135360,1
3060,612000,5,85,1046,-549,-854,122,-46,51,1044,-122,-488,122,-73,79,4,6169,32280,100825,33,133920,1
3061,612200,5,85,1052,-366,-732,244,-42,65,1057,61,-183,244,-74,79,6,6168,32280,100825,33,132480,1
3062,612400,7,87,1048,122,-61,549,-41,42,1036,610,427,671,-74,76,8,6165,32280,100826,33,131040,1
3063,612600,3,105,1068,-122,-366,0,-56,61,1047,122,305,244,-74,74,8,6169,32280,100826,33,131040,1
3064,612800,27,119,1074,488,-61,244,-5,68,1039,854,244,366,-73,71,12,6168,32280,100826,33,131760,1
3065,613000,-7,89,1048,122,-427,549,-47,71,1064,488,0,610,-73,67,14,6167,32280,100826,33,131040,1
3066,613200,-17,103,1074,-61,0,549,-61,74,1071,244,610,732,-71,67,14,6169,32280,100826,33,131040,1
3067,613400,-1,91,1083,-793,-671,-183,-50,55,1059,-305,-244,-122,-70,64,17,6168,32280,100826,33,130320,1
3068,613600,5,78,1029,-183,-1403,305,-42,50,1060,244,-1037,488,-69,61,17,6167,32280,100826,33,130320,1
3069,613800,5,82,1041,0,-1831,366,-68,65,1075,366,-1464,610,-69,60,17,6167,32280,100826,33,129600,1
3070,614000,-9,72,1085,183,-671,793,-53,63,1072,549,-61,976,-67,59,18,6168,32280,100825,33,128880,1
3071,614200,7,93,1041,122,-1464,-671,-43,39,1045,366,-854,-366,-67,58,16,6167,32280,100826,33,126720,1
3072,614400,1,101,1070,-61,-793,-244,-42,64,1071,427,-183,0,-67,55,18,6168,32280,100825,33,126000,1
3073,614600,5,95,1070,122,-610,-854,-48,69,1071,366,-61,-793,-68,54,16,6167,32270,100825,33,126000,1
3074,614800,912,33,978,549,8728,-13305,1093,69,869,1525,8300,-12878,-69,53,16,6167,32270,100825,33,126000,0
3075,615000,285,103,869,854,-5249,1831,175,80,980,1220,-5310,1892,-71,52,16,6169,32270,100826,33,126000,1
3076,615200,5,54,1070,-61,-671,549,-47,23,1081,122,-427,549,-73,52,15,6170,32270,100825,33,122400,1
3077,615400,1,82,1037,-488,1770,732,-37,51,1053,-122,2197,976,-74,52,14,6166,32270,100825,33,120240,1
3078,615600,21,105,1121,61,1770,1403,-81,51,1064,244,2258,1281,-75,50,14,6168,32270,100825,33,118800,1
3079,615800,-128,230,1113,-244,4638,854,-67,173,1033,-549,5371,488,-77,49,15,6168,32270,100826,33,118080,1
3080,616000,5,87,1044,-1098,427,-732,-5,87,1027,-488,244,-610,-82,49,14,6168,32270,100825,33,109440,1
3081,616200,9,68,1056,-366,-1220,854,-29,32,1046,183,-549,1098,-83,47,15,6169,32270,100824,33,109440,1
3082,616400,0,85,1050,-244,-1953,1037,-36,52,1045,244,-1220,1403,-85,48,18,6167,32270,100825,33,111600,1
3083,616600,0,80,1058,732,-1037,1220,-53,70,1071,1159,-427,1464,-88,48,19,6169,32270,100826,33,113040,1
3084,616800,7,82,1074,0,-1159,-122,-46,57,1058,366,-610,122,-90,48,22,6169,32270,100825,33,88560,1
3085,617000,-9,83,1072,305,-183,915,-67,56,1074,549,-61,915,-92,48,26,6169,32270,100825,33,88920,1
3086,617200,7,56,1037,-854,-549,-2075,-33,34,1025,-366,61,-1892,-94,47,29,6168,32270,100825,33,90000,1
3087,617400,-31,44,1091,183,-1220,-6652,-110,11,1073,671,-610,-6774,-97,47,32,6169,32270,100824,33,91800,3
3088,617600,7,31,1044,183,-1464,-15625,-48,-20,1037,610,-1281,-15747,-100,45,34,6168,32270,100826,33,101520,0
3089,617800,-23,58,1091,366,-1464,-24047,-80,9,1059,610,-976,-23559,-103,43,39,6168,32270,100826,33,102960,0
3090,618000,-3,83,1048,427,-2502,-24047,-83,41,1079,793,-2075,-24047,-105,38,41,6168,32270,100826,33,53640,0
3091,618200,3,82,1031,671,-2685,-24841,-38,48,1037,976,-2075,-24658,-108,34,44,6171,32270,100826,33,46440,0
3092,618400,-1,93,1085,793,-976,-25512,-40,40,1053,1220,-671,-25512,-110,30,47,6169,32270,100827,33,47160,0
3093,618600,5,78,1048,183,-1525,-23864,-27,50,1057,549,-854,-23742,-111,28,48,6170,32270,100826,33,47880,0
3094,618800,5,80,1044,610,-1770,-21911,-41,57,1057,732,-1586,-21789,-111,27,51,6168,32270,100826,33,48240,0
3095,619000,5,70,1060,671,-2502,-21057,-43,41,1069,1098,-2197,-20751,-112,22,52,6170,32270,100826,33,50040,0
3096,619200,5,58,1054,-610,-1647,-19287,-63,48,1047,0,-1342,-19165,-113,19,53,6170,32270,100826,33,52920,0
3097,619400,5,78,1031,244,-1037,-16540,-43,59,1047,427,-671,-16418,-112,18,58,6168,32270,100826,33,55800,0
3098,619600,1,76,1052,671,-1342,-11962,-58,38,1052,976,-1037,-11962,-112,15,58,6168,32270,100826,33,60480,3
3099,619800,7,97,1046,-244,-1892,-9948,-6,56,1056,61,-1342,-9765,-111,15,63,6168,32270,100827,33,59400,3
3100,620000,3,117,1052,427,-671,-6042,-34,78,1065,793,-305,-5737,-108,16,65,6168,32270,100828,33,57960,3
3101,620200,-17,91,1078,-366,-793,-4028,-74,50,1069,61,-488,-3845,-107,17,67,6169,32270,100824,33,54360,1
3102,620400,-25,74,1056,244,-122,-3234,-64,53,1057,549,305,-3051,-103,18,68,6169,32270,100824,33,53280,1
3103,620600,-19,105,1083,915,-366,-3417,-57,79,1088,1098,61,-3234,-100,20,69,6169,32270,100824,33,53280,1
3104,620800,-1,89,1082,0,-549,-3601,-57,70,1072,61,0,-3540,-95,20,70,6167,32270,100823,33,52920,1
3105,621000,11,70,1058,-122,-793,-1586,-33,46,1039,305,-244,-1403,-92,20,69,6170,32270,100824,33,57960,1
3106,621200,5,74,1060,-244,-732,-976,-43,49,1066,122,-427,-915,-86,23,66,6169,32270,100826,33,69480,1
3107,621400,-3,72,1068,244,-549,-976,-65,59,1078,427,61,-793,-82,24,65,6169,32270,100823,33,75600,1
3108,621600,5,91,1060,610,-1220,-2136,-38,53,1048,915,-610,-1892,-78,25,61,6168,32270,100826,33,77040,1
3109,621800,-7,82,1064,427,-671,-2441,-80,52,1064,915,-427,-2258,-77,26,56,6168,32270,100826,33,75960,1
3110,622000,-9,95,1072,122,-610,-1770,-48,68,1064,427,-244,-1464,-74,28,51,6169,32270,100823,33,75240,1
3111,622200,7,117,1074,-305,610,-1098,-42,68,1063,61,1037,-1037,-74,28,46,6168,32270,100823,33,74520,1
3112,622400,7,76,1066,-183,-854,-427,-48,53,1074,183,-549,-366,-75,30,42,6168,32270,100822,33,73440,1
3113,622600,-5,103,1089,61,-549,671,-73,59,1089,549,-244,366,-74,31,37,6171,32270,100824,33,72360,1
3114,622800,7,37,1048,122,-793,-1464,-15,28,1028,549,-244,-1403,-76,32,32,6171,32270,100823,33,71280,1
3115,623000,3,54,1046,610,-1770,-6958,-69,7,1039,915,-1281,-6713,-78,33,27,6170,32270,100823,33,70560,3
3116,623200,3,37,1048,183,-1464,-12023,-63,4,1042,610,-854,-12084,-83,33,23,6169,32270,100823,33,69840,3
3117,623400,3,68,1070,427,-2258,-15625,-46,38,1064,793,-1770,-15563,-87,32,20,6169,32270,100823,33,70920,0
3118,623600,7,31,1005,488,-2319,-15502,-54,29,1041,1098,-2197,-15441,-93,31,16,6168,32270,100823,33,71640,0
3119,623800,5,76,1074,488,-2075,-16296,-46,32,1044,976,-1647,-16052,-98,30,11,6169,32270,100823,33,72720,0
3120,624000,7,93,1042,305,-732,-16174,-27,57,1069,854,-305,-16052,-103,29,9,6168,32270,100824,33,74160,0
3121,624200,3,70,1054,-122,-1342,-15808,-46,35,1046,366,-915,-15625,-109,26,8,6170,32270,100824,33,75600,0
3122,624400,3,78,1056,-61,-549,-15563,-39,56,1074,305,-122,-15563,-115,23,7,6169,32270,100826,33,77040,0
3123,624600,5,74,1048,-122,-549,-14648,-53,44,1059,244,-61,-14587,-117,22,8,6170,32270,100823,33,80280,0
3124,624800,9,70,1029,-305,-488,-12756,-13,54,1022,122,61,-12756,-123,20,7,6169,32270,100823,33,81360,0
3125,625000,7,62,1023,244,-793,-7568,-21,45,1041,610,-305,-7446,-128,19,7,6170,32270,100826,33,81360,3
3126,625200,-1,97,1066,244,-732,-5249,-58,60,1087,732,-183,-5187,-135,15,8,6169,32270,100822,33,81720,3
3127,625400,1,89,1023,-122,-549,-3845,-54,69,1042,305,-183,-3662,-139,13,13,6170,32260,100823,33,82080,1
3128,625600,1,93,1054,366,-610,-6225,-44,56,1060,549,-122,-6286,-145,12,15,6171,32260,100823,33,82440,3
3129,625800,-15,60,1089,-61,-488,-10620,-74,8,1074,305,-244,-10742,-148,10,21,6169,32260,100823,33,91080,3
3130,626000,-15,97,1091,549,-793,-16113,-75,52,1067,915,-549,-16235,-151,5,26,6170,32260,100823,33,95760,0
3131,626200,1,80,1042,244,-1770,-18005,-58,47,1035,793,-1586,-18005,-154,1,29,6169,32260,100824,33,100080,0
3132,626400,-7,85,1089,488,-1892,-17822,-68,50,1067,854,-1464,-17639,-157,-3,35,6171,32260,100823,33,102240,0
3133,626600,3,83,1037,366,-1770,-18676,-42,58,1042,793,-1464,-18554,-156,-10,43,6170,32260,100823,33,105120,0
3134,626800,-1,78,1050,122,-2380,-18859,-76,50,1078,671,-1953,-18676,-155,-16,49,6168,32260,100823,33,106560,0
3135,627000,5,70,1068,549,-2197,-18249,-35,43,1052,976,-1708,-18188,-151,-22,56,6170,32260,100824,33,108000,0
3136,627200,5,91,1076,305,-1647,-17639,-56,49,1065,671,-1342,-17517,-148,-27,64,6170,32260,100824,33,108000,0
3137,627400,7,68,1042,183,-1953,-16235,-22,59,1041,671,-1403,-15808,-142,-30,71,6170,32260,100823,33,105840,0
3138,627600,-3,119,1085,427,-2258,-13549,-48,39,1059,976,-1647,-13427,-136,-36,77,6169,32260,100823,33,101520,0
3139,627800,-3,74,1048,-244,-732,-11901,-42,63,1049,0,-488,-11718,-129,-40,84,6169,32260,100824,34,98640,3
3140,628000,5,111,1062,-61,-1037,-9338,-33,79,1048,61,-549,-9155,-120,-42,89,6168,32260,100825,33,97920,3
3141,628200,0,82,1046,-122,-1464,-5859,-81,52,1064,244,-793,-5676,-113,-42,93,6168,32260,100825,34,91440,3
3142,628400,-19,80,1076,122,305,-4577,-48,56,1054,427,732,-4394,-103,-44,96,6169,32260,100824,33,81720,1
3143,628600,3,105,1064,915,-1159,-2746,-44,51,1029,1342,-732,-2502,-95,-44,100,6169,32260,100824,33,69840,1
3144,628800,-9,87,1070,-305,-854,-2624,-57,64,1078,0,-427,-2563,-86,-43,101,6168,32260,100824,34,68400,1
3145,629000,-13,103,1070,0,-427,-2014,-60,51,1062,488,0,-1708,-78,-44,103,6169,32260,100824,33,69480,1
3146,629200,5,117,1085,-366,-793,-1708,-24,57,1053,183,61,-1525,-70,-42,101,6170,32260,100823,34,72000,1
3147,629400,1,101,1046,549,-427,-671,-57,76,1060,793,-244,-488,-62,-40,100,6171,32260,100823,34,76680,1
3148,629600,5,85,1064,-366,-549,-1159,-67,59,1063,-183,-122,-1098,-55,-39,98,6170,32260,100823,34,84240,1
3149,629800,-3,76,1066,-244,-183,-610,-54,44,1063,244,244,-305,-51,-35,93,6170,32260,100823,33,88200,1
3150,630000,-3,78,1046,-244,-183,122,-43,54,1037,183,366,183,-47,-34,90,6170,32260,100823,34,87840,1
3151,630200,3,103,1076,-244,122,-122,-42,52,1057,61,549,0,-43,-32,87,6169,32260,100823,34,86760,1
3152,630400,11,91,1058,0,-183,61,-10,51,1035,366,244,122,-41,-31,82,6169,32260,100823,34,86040,1
3153,630600,17,85,1025,244,-244,305,-18,51,1039,732,305,488,-40,-28,78,6171,32260,100823,33,87480,1
3154,630800,1,97,1070,-183,-427,-1159,-41,71,1071,0,183,-854,-38,-27,77,6170,32260,100824,34,90360,1
3155,631000,7,82,1054,-61,-1464,-3601,-21,33,1048,488,-610,-3601,-38,-25,73,6170,32260,100824,34,82800,1
3156,631200,-1,62,1048,0,-1220,-10925,-77,28,1073,122,-671,-11230,-37,-23,69,6169,32250,100824,34,78840,3
3157,631400,-13,70,1072,793,-976,-16113,-44,23,1039,1159,-549,-16052,-36,-20,67,6169,32260,100824,34,102960,0
3158,631600,-19,78,1054,671,-1220,-20019,-61,49,1065,793,-671,-20141,-34,-16,65,6170,32260,100823,34,110880,0
3159,631800,9,78,1050,671,-2014,-20874,-16,56,1052,1098,-1403,-20690,-33,-16,65,6169,32250,100823,34,109440,0
3160,632000,-7,82,1060,427,-1953,-19958,-60,57,1061,793,-1403,-19836,-31,-13,63,6168,32260,100823,34,108000,0
3161,632200,0,85,1072,488,-1464,-20019,-39,38,1040,915,-1037,-20019,-30,-9,61,6169,32260,100823,33,105840,0
3162,632400,-7,101,1060,61,-2319,-20141,-59,55,1049,549,-1892,-20019,-29,-5,60,6171,32260,100823,33,105840,0
3163,632600,-60,134,1117,671,-1647,-19531,-99,74,1101,976,-976,-19531,-28,-1,59,6170,32260,100824,34,107280,0
3164,632800,5,83,1062,0,-2441,-18249,-38,50,1055,610,-1708,-18188,-29,2,58,6170,32260,100823,34,106560,0
3165,633000,7,93,1042,122,-1647,-16235,-35,51,1053,549,-1098,-16113,-28,6,59,6170,32260,100824,34,106560,0
3166,633200,9,107,1078,244,-2319,-11596,-20,64,1049,610,-1892,-11413,-29,10,57,6167,32250,100825,34,106560,3
3167,633400,9,85,1050,366,-1708,-8605,-32,38,1044,976,-1220,-8361,-29,15,59,6170,32250,100824,34,108000,3
3168,633600,13,111,1050,244,-1098,-6652,-26,73,1057,671,-732,-6408,-28,18,58,6170,32260,100825,34,113760,3
3169,633800,13,68,1035,244,-1037,-8789,-13,44,1022,610,-488,-8544,-29,21,58,6170,32260,100825,34,125280,3
3170,634000,5,95,1044,549,-366,-8789,-32,44,1048,1037,122,-8605,-28,27,61,6170,32260,100825,34,127440,3
3171,634200,7,89,1058,305,-244,-8605,-25,68,1054,732,366,-8422,-27,30,60,6170,32260,100824,34,133200,3
3172,634400,175,35,746,2136,-5554,-5432,83,24,837,3051,-5187,-4943,-26,35,61,6169,32250,100824,34,140400,3
3173,634600,-419,113,1054,-488,5004,3540,-373,22,841,-122,4333,4638,-26,38,62,6170,32250,100825,34,149760,1
3174,634800,-64,128,1130,183,2563,-3234,-41,120,1194,183,2990,-3173,-24,42,61,6171,32250,100824,34,154800,1
3175,635000,5,76,1101,122,-610,-976,-36,58,1029,427,-183,-793,-21,47,63,6168,32250,100824,34,159120,1
3176,635200,1,105,1115,-366,-2929,-2014,-79,63,1053,122,-2197,-1770,-18,52,60,6170,32250,100824,34,160560,1
3177,635400,-105,17,1095,-5981,-10742,-5615,-247,93,1070,-5554,-9643,-5554,-14,54,58,6168,32250,100823,34,153360,3
3178,635600,31,-156,988,-2014,1647,-3051,85,-132,921,-1831,2014,-3601,-11,59,54,6170,32250,100824,34,151200,1
3179,635800,21,115,1054,732,-1159,2197,3,91,1058,1159,-793,2441,-8,61,50,6170,32250,100824,34,144000,1
3180,636000,7,148,1183,122,671,1831,-21,83,1121,427,1159,2075,-5,66,45,6171,32250,100824,34,141840,1
3181,636200,-33,93,1095,-732,854,2929,-83,52,1086,-427,1281,3295,-3,67,39,6170,32250,100824,34,138960,1
3182,636400,-41,93,1064,-1037,2441,2563,-61,67,1070,-793,2929,2868,-2,68,34,6171,32250,100823,34,140400,1
3183,636600,11,117,1041,-793,1220,1220,-7,85,994,-549,2075,1159,0,74,27,6166,32250,100823,33,141840,1
3184,636800,1,70,1031,-305,-366,549,-48,61,1068,-61,244,793,0,72,24,6169,32250,100823,34,150480,1
3185,637000,-17,85,1039,-427,854,732,-86,42,1098,-427,1342,1037,-3,75,16,6170,32250,100824,33,154080,1
3186,637200,5,93,1027,-427,976,488,-23,38,1032,-305,1342,610,-4,77,8,6169,32250,100824,33,156960,1
3187,637400,1,109,1052,244,427,854,-37,67,1056,549,976,1098,-8,81,1,6170,32250,100824,33,158400,1
3188,637600,7,87,1029,-793,-732,183,-9,79,1011,-427,-305,427,-12,82,-7,6170,32250,100823,33,161280,1
3189,637800,-9,93,1080,-793,-183,0,-75,49,1071,-305,366,244,-17,85,-15,6169,32250,100824,33,163440,1
3190,638000,5,78,1056,0,-1037,-61,-31,46,1047,244,-427,122,-24,86,-19,6172,32250,100824,33,164880,1
3191,638200,7,74,1039,-366,-1098,-183,-48,45,1052,0,-732,61,-32,86,-24,6170,32250,100824,33,167040,1
3192,638400,5,117,1060,-488,-549,-122,-28,63,1060,122,-366,244,-40,86,-28,6172,32250,100824,33,169920,1
3193,638600,0,58,1058,-183,-1281,-3601,-38,24,1046,244,-915,-3234,-46,87,-31,6171,32250,100822,33,172080,1
3194,638800,3,56,1037,183,-610,-9704,-28,16,1041,549,-366,-9338,-55,86,-31,6171,32250,100821,34,174240,3
3195,639000,-11,58,1068,244,-1953,-16174,-64,8,1054,732,-1525,-15930,-64,85,-31,6170,32250,100824,33,177840,0
3196,639200,5,58,1076,854,-1464,-19714,-19,-1,1047,1281,-915,-19653,-74,84,-27,6170,32250,100821,34,184320,0
3197,639400,7,82,1068,793,-1037,-21850,-42,40,1044,1342,-915,-21789,-84,78,-21,6170,32250,100821,34,194400,0
3198,639600,0,78,1035,1281,-488,-20507,-49,46,1065,1770,61,-20324,-91,72,-16,6171,32250,100821,33,205920,0
3199,639800,-5,66,1070,671,-732,-20080,-45,28,1036,1098,-61,-20019,-98,68,-10,6170,32250,100821,34,217440,0
3200,640000,5,60,1050,122,-976,-21179,-56,27,1056,549,-610,-21118,-100,62,-1,6170,32250,100825,33,228960,0
3201,640200,23,74,1048,610,-1342,-19714,-32,41,1019,1037,-1159,-19592,-104,54,6,6170,32250,100822,33,240480,0
3202,640400,15,105,1062,2014,-1403,-17272,-8,64,1028,2319,-1403,-17211,-104,48,14,6169,32250,100822,33,250560,0
3203,640600,-9,78,1085,610,-915,-15502,-60,35,1065,976,-366,-15441,-104,42,20,6170,32250,100823,33,259200,0
3204,640800,-3,117,1064,0,-671,-13183,-48,81,1063,427,-305,-12939,-101,36,27,6168,32250,100824,33,264960,0
3205,641000,3,99,1044,61,-1464,-11047,-50,66,1057,366,-1037,-10925,-98,31,34,6171,32250,100824,33,269280,3
3206,641200,5,117,1029,305,-915,-8300,-34,84,1038,854,-549,-8056,-94,25,39,6170,32250,100824,34,273600,3
3207,641400,-31,132,1037,610,-1220,-3906,-73,81,1049,915,-732,-3601,-89,20,43,6170,32250,100824,33,279360,1
3208,641600,1,105,1035,-122,-122,-2929,-52,87,1036,183,427,-2868,-86,18,48,6169,32250,100824,34,282240,1
3209,641800,-21,85,1052,-122,-793,-1708,-73,65,1058,305,-305,-1464,-82,15,49,6169,32250,100825,34,288000,1
3210,642000,-31,91,1070,0,-976,-1403,-99,49,1062,305,-427,-1159,-79,16,52,6170,32240,100823,34,290880,1
3211,642200,0,105,1076,-122,-244,-1159,-59,59,1067,244,244,-854,-78,13,51,6171,32240,100823,33,293760,1
3212,642400,-7,89,1072,-244,-122,-1281,-51,65,1058,183,244,-1220,-75,12,52,6170,32240,100823,34,296640,1
3213,642600,5,93,1062,61,-427,-1342,-48,58,1055,427,122,-1098,-73,10,52,6170,32240,100823,34,298080,1
3214,642800,5,107,1062,-61,-610,-1464,-53,67,1062,366,-122,-1342,-72,8,55,6170,32250,100823,34,300960,1
3215,643000,-35,101,1060,0,-610,-610,-103,71,1062,366,0,-610,-70,8,54,6171,32250,100823,34,302400,1
3216,643200,-46,109,1072,-61,-244,-2075,-99,63,1067,305,61,-1708,-69,8,55,6170,32240,100822,34,305280,1
3217,643400,3,83,1060,183,-427,244,-58,46,1058,671,-244,183,-69,8,56,6170,32240,100823,34,305280,1
3218,643600,0,89,1060,122,-427,0,-49,64,1055,366,61,183,-68,7,56,6169,32240,100823,34,305280,1
3219,643800,3,95,1058,61,-488,0,-51,62,1054,427,0,244,-70,7,56,6171,32240,100823,34,306720,1
3220,644000,1,91,1062,0,-549,-61,-53,62,1054,244,183,183,-69,7,54,6168,32240,100823,34,306720,1
3221,644200,3,91,1056,-122,-305,-122,-51,61,1057,427,244,61,-70,8,55,6171,32240,100823,34,308160,1
3222,644400,0,89,1060,-61,-366,-122,-53,60,1056,366,122,122,-69,6,56,6172,32240,100823,34,308160,1
3223,644600,5,95,1060,0,-305,-549,-31,56,1056,366,122,-244,-67,8,56,6169,32240,100823,34,298080,1
3224,644800,3,103,1078,61,-244,-671,-40,59,1058,427,305,-488,-68,7,55,6168,32240,100823,34,266400,1
3225,645000,7,103,1058,122,-488,-305,-36,56,1052,366,183,-183,-68,7,55,6171,32240,100823,34,246240,1
3226,645200,9,80,1054,-183,-488,-488,-23,50,1062,61,122,-549,-66,7,55,6170,32240,100823,34,243360,1
3227,645400,7,95,1062,-610,427,-671,-15,67,1051,-122,1098,-610,-64,5,57,6168,32240,100823,34,241920,1
3228,645600,13,101,1058,-610,-915,305,5,70,1056,-305,-488,610,-62,4,56,6170,32240,100824,34,246240,1
3229,645800,15,80,1046,-671,0,5187,-15,61,1055,-366,671,5493,-60,3,57,6171,32240,100824,34,257760,1
3230,646000,7,126,1062,-183,305,10681,-23,91,1067,0,671,10925,-56,0,57,6168,32240,100824,34,279360,2
3231,646200,23,95,1021,-854,-61,14404,-22,87,1034,-488,427,14770,-53,-1,55,6172,32240,100824,34,290880,2
3232,646400,-13,134,1076,-427,976,18005,-56,79,1082,-61,1647,18127,-49,-3,55,6170,32240,100823,34,300960,2
3233,646600,-21,113,1105,-61,732,20446,-71,111,1094,366,1464,20690,-48,-7,55,6170,32240,100822,34,315360,2
3234,646800,-11,128,1083,-244,427,20446,-67,69,1042,488,610,20812,-46,-6,54,6169,32240,100822,34,316800,2
3235,647000,5,144,1146,-793,2258,18371,-22,129,1146,-732,2807,18798,-45,-6,52,6170,32240,100823,34,308160,2
3236,647200,-29,99,1044,-793,976,19104,-69,68,1019,-305,1708,19165,-43,-9,49,6171,32240,100822,34,299520,2
3237,647400,7,125,1044,-671,1159,17944,-62,67,1060,-305,1525,18249,-42,-12,47,6171,32230,100823,34,296640,2
3238,647600,5,74,1052,-244,915,17700,-50,57,1037,0,1281,17944,-41,-15,45,6170,32230,100824,34,296640,2
3239,647800,-31,119,1085,-610,549,15136,-101,62,1088,-183,854,15258,-42,-17,44,6171,32230,100824,34,289440,2
